TaskID,SourceRegion,TargetRegion,StartHour,EndHour,NetworkLatency_ms,GPU_Demand,TaskType
34049,RegionC,RegionC,543.0,548.45,5.0,7.0,RealTimeInference
34050,RegionA,RegionA,393.0,397.1833333333333,5.0,3.0,RealTimeInference
34051,RegionA,RegionA,2261.0,2265.0,5.0,9.0,BatchInference
34052,RegionD,RegionD,2103.0,2107.866666666667,5.0,32.0,AITraining
34053,RegionB,RegionB,1910.0,1915.05,5.0,5.0,RealTimeInference
34054,RegionC,RegionC,391.0,396.26666666666665,5.0,1.0,RealTimeInference
34055,RegionF,RegionF,638.0,640.55,5.0,123.0,AITraining
34056,RegionE,RegionE,1369.0,1375.0166666666669,5.0,1.0,RealTimeInference
34057,RegionA,RegionA,2004.0,2010.5333333333333,5.0,16.0,BatchInference
34058,RegionB,RegionB,358.0,358.4166666666667,5.0,23.0,BatchInference
34059,RegionB,RegionB,1506.0,1509.5833333333333,5.0,6.0,RealTimeInference
34060,RegionB,RegionB,730.0,730.45,5.0,5.0,RealTimeInference
34061,RegionC,RegionC,2231.0,2233.4666666666667,5.0,7.0,RealTimeInference
34062,RegionF,RegionF,780.0,781.3166666666667,5.0,72.0,AITraining
34063,RegionA,RegionA,798.0,798.3166666666667,5.0,97.0,AITraining
34064,RegionA,RegionA,62.0,62.93333333333333,5.0,4.0,BatchInference
34065,RegionD,RegionD,319.0,321.7,5.0,117.0,AITraining
34066,RegionC,RegionC,2355.0,2357.883333333333,5.0,10.0,BatchInference
34067,RegionE,RegionE,296.0,297.03333333333336,5.0,61.0,AITraining
34068,RegionF,RegionF,1245.0,1251.1833333333334,5.0,113.0,AITraining
34069,RegionF,RegionF,1400.0,1402.0166666666669,5.0,7.0,BatchInference
34070,RegionB,RegionB,1497.0,1499.1166666666666,5.0,84.0,AITraining
34071,RegionB,RegionB,1789.0,1792.5666666666666,5.0,14.0,BatchInference
34072,RegionD,RegionD,1590.0,1596.0333333333333,5.0,99.0,AITraining
34073,RegionE,RegionE,1543.0,1548.6833333333334,5.0,29.0,AITraining
34074,RegionC,RegionC,1408.0,1412.1166666666666,5.0,3.0,RealTimeInference
34075,RegionC,RegionC,1683.0,1689.5333333333333,5.0,2.0,RealTimeInference
34076,RegionA,RegionA,422.0,424.3833333333333,5.0,6.0,BatchInference
34077,RegionA,RegionA,1988.0,1988.7666666666669,5.0,3.0,RealTimeInference
34078,RegionA,RegionA,558.0,564.5333333333333,5.0,5.0,RealTimeInference
34079,RegionB,RegionB,934.0,938.2666666666668,5.0,4.0,RealTimeInference
34080,RegionD,RegionD,1502.0,1505.6666666666667,5.0,4.0,BatchInference
34081,RegionF,RegionF,1964.0,1969.9333333333332,5.0,105.0,AITraining
34082,RegionF,RegionF,1099.0,1100.4333333333334,5.0,82.0,AITraining
34083,RegionA,RegionA,1820.0,1820.2,5.0,7.0,RealTimeInference
34084,RegionB,RegionB,1559.0,1559.2,5.0,8.0,BatchInference
34085,RegionB,RegionB,707.0,707.65,5.0,18.0,BatchInference
34086,RegionB,RegionB,23.0,23.23333333333333,5.0,7.0,RealTimeInference
34087,RegionC,RegionC,534.0,538.4333333333333,5.0,6.0,RealTimeInference
34088,RegionC,RegionC,1198.0,1203.1,5.0,3.0,RealTimeInference
34089,RegionF,RegionF,528.0,531.1666666666666,5.0,6.0,RealTimeInference
34090,RegionA,RegionA,1843.0,1845.1833333333332,5.0,1.0,RealTimeInference
34091,RegionA,RegionA,1648.0,1652.15,5.0,3.0,RealTimeInference
34092,RegionC,RegionC,1274.0,1274.9833333333331,5.0,8.0,BatchInference
34093,RegionB,RegionB,889.0,893.8333333333334,5.0,2.0,RealTimeInference
34094,RegionF,RegionF,788.0,792.15,5.0,89.0,AITraining
34095,RegionF,RegionF,1456.0,1462.45,5.0,23.0,AITraining
34096,RegionA,RegionA,1849.0,1850.55,5.0,5.0,RealTimeInference
34097,RegionD,RegionD,654.0,654.4666666666667,5.0,57.0,AITraining
34098,RegionB,RegionB,270.0,276.1,5.0,2.0,RealTimeInference
34099,RegionB,RegionB,1297.0,1303.3666666666666,5.0,6.0,RealTimeInference
34100,RegionC,RegionC,662.0,665.2333333333333,5.0,7.0,RealTimeInference
34101,RegionE,RegionE,35.0,36.766666666666666,5.0,11.0,BatchInference
34102,RegionF,RegionF,2369.0,2369.866666666667,5.0,20.0,AITraining
34103,RegionA,RegionA,227.0,230.05,5.0,1.0,RealTimeInference
34104,RegionB,RegionB,1929.0,1933.6666666666667,5.0,4.0,BatchInference
34105,RegionC,RegionC,1051.0,1054.3333333333333,5.0,13.0,BatchInference
34106,RegionB,RegionB,194.0,198.9833333333333,5.0,3.0,RealTimeInference
34107,RegionE,RegionE,477.0,478.3,5.0,81.0,AITraining
34108,RegionF,RegionF,382.0,385.55,5.0,35.0,AITraining
34109,RegionA,RegionA,1005.0,1008.2666666666668,5.0,7.0,BatchInference
34110,RegionA,RegionA,164.0,166.78333333333333,5.0,2.0,RealTimeInference
34111,RegionA,RegionA,164.0,166.25,5.0,5.0,RealTimeInference
34112,RegionD,RegionD,469.0,474.3666666666667,5.0,105.0,AITraining
34113,RegionC,RegionC,1074.0,1075.9666666666667,5.0,4.0,RealTimeInference
34114,RegionE,RegionE,146.0,151.76666666666668,5.0,16.0,BatchInference
34115,RegionE,RegionE,1358.0,1360.0666666666666,5.0,4.0,RealTimeInference
34116,RegionA,RegionA,191.0,195.95,5.0,4.0,RealTimeInference
34117,RegionB,RegionB,2397.0,2397.6666666666665,5.0,19.0,BatchInference
34118,RegionC,RegionC,1585.0,1585.8833333333334,5.0,18.0,BatchInference
34119,RegionD,RegionD,2190.0,2192.3,5.0,11.0,BatchInference
34120,RegionD,RegionD,1418.0,1422.8166666666666,5.0,11.0,BatchInference
34121,RegionC,RegionC,85.0,89.48333333333333,5.0,4.0,RealTimeInference
34122,RegionA,RegionA,2245.0,2245.85,5.0,7.0,RealTimeInference
34123,RegionD,RegionD,1467.0,1470.5166666666669,5.0,68.0,AITraining
34124,RegionA,RegionA,1934.0,1939.2666666666669,5.0,4.0,RealTimeInference
34125,RegionD,RegionD,743.0,747.7833333333333,5.0,80.0,AITraining
34126,RegionB,RegionB,1881.0,1887.5333333333333,5.0,2.0,RealTimeInference
34127,RegionF,RegionF,2168.0,2168.8166666666666,5.0,39.0,AITraining
34128,RegionE,RegionE,2349.0,2351.45,5.0,1.0,RealTimeInference
34129,RegionA,RegionA,33.0,37.5,5.0,1.0,RealTimeInference
34130,RegionA,RegionA,1394.0,1399.45,5.0,2.0,RealTimeInference
34131,RegionB,RegionB,742.0,742.4833333333333,5.0,7.0,RealTimeInference
34132,RegionC,RegionC,1097.0,1100.25,5.0,14.0,BatchInference
34133,RegionE,RegionE,2227.0,2228.2166666666667,5.0,56.0,AITraining
34134,RegionF,RegionF,91.0,95.01666666666668,5.0,117.0,AITraining
34135,RegionA,RegionA,1676.0,1679.25,5.0,18.0,BatchInference
34136,RegionD,RegionD,1784.0,1784.5333333333333,5.0,39.0,AITraining
34137,RegionB,RegionB,1895.0,1898.7166666666667,5.0,11.0,BatchInference
34138,RegionC,RegionC,1633.0,1639.2333333333331,5.0,19.0,BatchInference
34139,RegionD,RegionD,1277.0,1281.4,5.0,23.0,BatchInference
34140,RegionC,RegionC,2342.0,2347.6,5.0,7.0,RealTimeInference
34141,RegionF,RegionF,672.0,672.55,5.0,19.0,BatchInference
34142,RegionB,RegionB,2321.0,2324.3,5.0,54.0,AITraining
34143,RegionA,RegionA,1049.0,1055.05,5.0,5.0,RealTimeInference
34144,RegionB,RegionB,966.0,970.0833333333334,5.0,23.0,BatchInference
34145,RegionB,RegionB,680.0,683.1166666666667,5.0,4.0,RealTimeInference
34146,RegionE,RegionE,1210.0,1212.6166666666666,5.0,35.0,AITraining
34147,RegionE,RegionE,968.0,972.85,5.0,9.0,BatchInference
34148,RegionF,RegionF,1857.0,1857.2166666666667,5.0,8.0,BatchInference
34149,RegionA,RegionA,2383.0,2384.6666666666665,5.0,13.0,BatchInference
34150,RegionD,RegionD,269.0,271.25,5.0,73.0,AITraining
34151,RegionB,RegionB,1663.0,1665.4333333333334,5.0,4.0,RealTimeInference
34152,RegionB,RegionB,2086.0,2089.266666666667,5.0,4.0,RealTimeInference
34153,RegionD,RegionD,1906.0,1906.7,5.0,20.0,BatchInference
34154,RegionF,RegionF,493.0,499.3,5.0,71.0,AITraining
34155,RegionB,RegionB,647.0,652.0833333333334,5.0,52.0,AITraining
34156,RegionA,RegionA,669.0,669.3833333333333,5.0,6.0,RealTimeInference
34157,RegionB,RegionB,1091.0,1094.1166666666666,5.0,3.0,RealTimeInference
34158,RegionE,RegionE,1110.0,1115.5166666666669,5.0,52.0,AITraining
34159,RegionE,RegionE,2346.0,2352.483333333333,5.0,41.0,AITraining
34160,RegionE,RegionE,1140.0,1142.7333333333331,5.0,9.0,BatchInference
34161,RegionF,RegionF,1237.0,1242.45,5.0,20.0,BatchInference
34162,RegionC,RegionC,1244.0,1246.8166666666666,5.0,112.0,AITraining
34163,RegionD,RegionD,1454.0,1459.0666666666666,5.0,65.0,AITraining
34164,RegionD,RegionD,1618.0,1621.5333333333333,5.0,76.0,AITraining
34165,RegionE,RegionE,1271.0,1273.6666666666667,5.0,52.0,AITraining
34166,RegionD,RegionD,1345.0,1350.8833333333334,5.0,13.0,BatchInference
34167,RegionC,RegionC,1075.0,1078.4166666666667,5.0,3.0,RealTimeInference
34168,RegionA,RegionA,483.0,486.5,5.0,7.0,RealTimeInference
34169,RegionD,RegionD,1507.0,1509.4666666666667,5.0,26.0,AITraining
34170,RegionB,RegionB,575.0,576.0666666666667,5.0,10.0,BatchInference
34171,RegionD,RegionD,381.0,381.9333333333333,5.0,97.0,AITraining
34172,RegionD,RegionD,542.0,547.3666666666667,5.0,20.0,BatchInference
34173,RegionE,RegionE,227.0,230.85,5.0,20.0,BatchInference
34174,RegionF,RegionF,263.0,267.85,5.0,18.0,BatchInference
34175,RegionA,RegionA,831.0,831.1666666666666,5.0,1.0,RealTimeInference
34176,RegionD,RegionD,349.0,354.8833333333333,5.0,49.0,AITraining
34177,RegionC,RegionC,959.0,960.2333333333332,5.0,12.0,BatchInference
34178,RegionE,RegionE,531.0,531.5,5.0,89.0,AITraining
34179,RegionD,RegionD,1651.0,1652.3,5.0,9.0,BatchInference
34180,RegionE,RegionE,1624.0,1624.3166666666666,5.0,18.0,BatchInference
34181,RegionA,RegionA,541.0,541.6833333333333,5.0,3.0,RealTimeInference
34182,RegionA,RegionA,1440.0,1444.0333333333333,5.0,1.0,RealTimeInference
34183,RegionB,RegionB,1081.0,1081.2,5.0,18.0,BatchInference
34184,RegionC,RegionC,603.0,605.0666666666667,5.0,11.0,BatchInference
34185,RegionD,RegionD,2339.0,2341.016666666667,5.0,16.0,BatchInference
34186,RegionC,RegionC,851.0,852.8333333333334,5.0,7.0,RealTimeInference
34187,RegionF,RegionF,707.0,713.05,5.0,22.0,BatchInference
34188,RegionA,RegionA,1692.0,1693.8,5.0,3.0,RealTimeInference
34189,RegionB,RegionB,1807.0,1809.0333333333333,5.0,5.0,BatchInference
34190,RegionD,RegionD,891.0,895.2,5.0,31.0,AITraining
34191,RegionB,RegionB,1887.0,1888.3,5.0,1.0,RealTimeInference
34192,RegionE,RegionE,108.0,108.35,5.0,91.0,AITraining
34193,RegionC,RegionC,875.0,880.0666666666667,5.0,5.0,RealTimeInference
34194,RegionF,RegionF,1639.0,1642.0833333333333,5.0,7.0,BatchInference
34195,RegionD,RegionD,1618.0,1619.0666666666666,5.0,23.0,AITraining
34196,RegionA,RegionA,208.0,212.38333333333333,5.0,6.0,RealTimeInference
34197,RegionD,RegionD,1961.0,1966.2166666666667,5.0,98.0,AITraining
34198,RegionD,RegionD,868.0,869.9333333333333,5.0,5.0,BatchInference
34199,RegionF,RegionF,474.0,478.8833333333333,5.0,39.0,AITraining
34200,RegionF,RegionF,357.0,361.85,5.0,49.0,AITraining
34201,RegionB,RegionB,2384.0,2385.9333333333334,5.0,78.0,AITraining
34202,RegionA,RegionA,2248.0,2248.766666666667,5.0,4.0,RealTimeInference
34203,RegionB,RegionB,2117.0,2121.016666666667,5.0,3.0,RealTimeInference
34204,RegionE,RegionE,2311.0,2314.7833333333333,5.0,89.0,AITraining
34205,RegionC,RegionC,2089.0,2090.116666666667,5.0,7.0,RealTimeInference
34206,RegionF,RegionF,863.0,867.6,5.0,27.0,AITraining
34207,RegionF,RegionF,1312.0,1313.3333333333333,5.0,24.0,AITraining
34208,RegionA,RegionA,1812.0,1813.2333333333331,5.0,6.0,RealTimeInference
34209,RegionA,RegionA,2049.0,2054.6,5.0,7.0,RealTimeInference
34210,RegionC,RegionC,2179.0,2181.4333333333334,5.0,15.0,BatchInference
34211,RegionE,RegionE,1318.0,1320.3333333333333,5.0,59.0,AITraining
34212,RegionD,RegionD,44.0,46.81666666666667,5.0,16.0,BatchInference
34213,RegionF,RegionF,150.0,150.58333333333334,5.0,21.0,BatchInference
34214,RegionA,RegionA,2086.0,2088.266666666667,5.0,6.0,BatchInference
34215,RegionA,RegionA,1416.0,1416.55,5.0,2.0,RealTimeInference
34216,RegionB,RegionB,354.0,357.9833333333333,5.0,5.0,RealTimeInference
34217,RegionC,RegionC,1697.0,1701.0666666666666,5.0,16.0,BatchInference
34218,RegionC,RegionC,1886.0,1890.2,5.0,6.0,RealTimeInference
34219,RegionF,RegionF,1366.0,1368.5,5.0,20.0,AITraining
34220,RegionF,RegionF,1666.0,1666.4666666666667,5.0,19.0,BatchInference
34221,RegionA,RegionA,292.0,295.0833333333333,5.0,1.0,RealTimeInference
34222,RegionB,RegionB,1608.0,1609.3333333333333,5.0,17.0,BatchInference
34223,RegionB,RegionB,1892.0,1894.2,5.0,6.0,RealTimeInference
34224,RegionE,RegionE,725.0,725.5333333333333,5.0,48.0,AITraining
34225,RegionD,RegionD,942.0,943.7833333333332,5.0,17.0,BatchInference
34226,RegionF,RegionF,504.0,506.31666666666666,5.0,76.0,AITraining
34227,RegionA,RegionA,1102.0,1104.8333333333333,5.0,12.0,BatchInference
34228,RegionA,RegionA,1677.0,1681.9333333333334,5.0,23.0,BatchInference
34229,RegionB,RegionB,341.0,347.53333333333336,5.0,19.0,BatchInference
34230,RegionD,RegionD,1099.0,1100.7333333333331,5.0,60.0,AITraining
34231,RegionE,RegionE,1852.0,1857.2,5.0,47.0,AITraining
34232,RegionE,RegionE,833.0,834.0833333333334,5.0,21.0,BatchInference
34233,RegionF,RegionF,143.0,143.48333333333332,5.0,74.0,AITraining
34234,RegionA,RegionA,1212.0,1213.1833333333334,5.0,6.0,RealTimeInference
34235,RegionB,RegionB,1576.0,1579.1166666666666,5.0,17.0,BatchInference
34236,RegionD,RegionD,870.0,871.2,5.0,96.0,AITraining
34237,RegionB,RegionB,2228.0,2234.516666666667,5.0,3.0,RealTimeInference
34238,RegionD,RegionD,1316.0,1319.6833333333334,5.0,15.0,BatchInference
34239,RegionE,RegionE,1162.0,1163.5,5.0,12.0,BatchInference
34240,RegionA,RegionA,13.0,19.25,5.0,12.0,BatchInference
34241,RegionA,RegionA,512.0,513.1833333333333,5.0,2.0,RealTimeInference
34242,RegionD,RegionD,582.0,584.55,5.0,121.0,AITraining
34243,RegionB,RegionB,300.0,306.1166666666667,5.0,5.0,RealTimeInference
34244,RegionE,RegionE,2134.0,2138.016666666667,5.0,118.0,AITraining
34245,RegionF,RegionF,2059.0,2060.9,5.0,53.0,AITraining
34246,RegionF,RegionF,2293.0,2297.383333333333,5.0,19.0,BatchInference
34247,RegionA,RegionA,837.0,837.45,5.0,5.0,RealTimeInference
34248,RegionA,RegionA,524.0,529.0833333333334,5.0,4.0,RealTimeInference
34249,RegionB,RegionB,1465.0,1471.4166666666667,5.0,7.0,RealTimeInference
34250,RegionE,RegionE,1003.0,1004.5833333333334,5.0,63.0,AITraining
34251,RegionC,RegionC,2267.0,2272.3,5.0,7.0,RealTimeInference
34252,RegionF,RegionF,2131.0,2132.6833333333334,5.0,33.0,AITraining
34253,RegionF,RegionF,959.0,964.6333333333332,5.0,92.0,AITraining
34254,RegionA,RegionA,2317.0,2321.6666666666665,5.0,1.0,RealTimeInference
34255,RegionD,RegionD,622.0,623.4,5.0,88.0,AITraining
34256,RegionD,RegionD,759.0,762.3333333333334,5.0,103.0,AITraining
34257,RegionB,RegionB,162.0,165.1,5.0,2.0,RealTimeInference
34258,RegionC,RegionC,1264.0,1266.5666666666666,5.0,6.0,RealTimeInference
34259,RegionD,RegionD,2047.0,2048.4333333333334,5.0,7.0,RealTimeInference
34260,RegionA,RegionA,1669.0,1671.1333333333334,5.0,13.0,BatchInference
34261,RegionD,RegionD,1796.0,1798.4333333333334,5.0,100.0,AITraining
34262,RegionB,RegionB,1654.0,1657.1,5.0,7.0,RealTimeInference
34263,RegionE,RegionE,824.0,824.9,5.0,63.0,AITraining
34264,RegionE,RegionE,2242.0,2244.9166666666665,5.0,17.0,AITraining
34265,RegionC,RegionC,2263.0,2269.3,5.0,3.0,RealTimeInference
34266,RegionF,RegionF,1548.0,1553.9833333333331,5.0,3.0,RealTimeInference
34267,RegionC,RegionC,1674.0,1677.0,5.0,58.0,AITraining
34268,RegionB,RegionB,1185.0,1190.85,5.0,16.0,BatchInference
34269,RegionB,RegionB,75.0,75.48333333333333,5.0,1.0,RealTimeInference
34270,RegionE,RegionE,29.0,32.03333333333333,5.0,108.0,AITraining
34271,RegionE,RegionE,1969.0,1972.9166666666667,5.0,32.0,AITraining
34272,RegionF,RegionF,906.0,910.8333333333334,5.0,21.0,BatchInference
34273,RegionA,RegionA,1202.0,1203.3666666666666,5.0,5.0,BatchInference
34274,RegionD,RegionD,1677.0,1678.4666666666667,5.0,35.0,AITraining
34275,RegionA,RegionA,1496.0,1501.4833333333331,5.0,2.0,RealTimeInference
34276,RegionD,RegionD,1433.0,1439.3,5.0,46.0,AITraining
34277,RegionE,RegionE,74.0,76.21666666666667,5.0,25.0,AITraining
34278,RegionF,RegionF,472.0,473.78333333333336,5.0,100.0,AITraining
34279,RegionE,RegionE,371.0,372.5,5.0,4.0,RealTimeInference
34280,RegionA,RegionA,1491.0,1491.4333333333334,5.0,7.0,RealTimeInference
34281,RegionB,RegionB,773.0,778.4833333333333,5.0,8.0,BatchInference
34282,RegionB,RegionB,484.0,485.1,5.0,2.0,RealTimeInference
34283,RegionB,RegionB,1384.0,1386.3166666666666,5.0,4.0,RealTimeInference
34284,RegionC,RegionC,1034.0,1034.9833333333331,5.0,1.0,RealTimeInference
34285,RegionF,RegionF,813.0,818.1,5.0,75.0,AITraining
34286,RegionA,RegionA,1058.0,1063.6833333333334,5.0,8.0,BatchInference
34287,RegionA,RegionA,1759.0,1762.5833333333333,5.0,9.0,BatchInference
34288,RegionD,RegionD,911.0,917.3333333333334,5.0,25.0,AITraining
34289,RegionC,RegionC,252.0,256.1166666666667,5.0,6.0,BatchInference
34290,RegionD,RegionD,1947.0,1949.9166666666667,5.0,18.0,BatchInference
34291,RegionF,RegionF,1344.0,1347.2666666666669,5.0,29.0,AITraining
34292,RegionF,RegionF,1222.0,1226.0333333333333,5.0,11.0,BatchInference
34293,RegionA,RegionA,93.0,95.36666666666666,5.0,14.0,BatchInference
34294,RegionA,RegionA,353.0,358.21666666666664,5.0,1.0,RealTimeInference
34295,RegionB,RegionB,2109.0,2112.5,5.0,22.0,BatchInference
34296,RegionB,RegionB,751.0,754.5833333333334,5.0,3.0,RealTimeInference
34297,RegionC,RegionC,303.0,306.43333333333334,5.0,2.0,RealTimeInference
34298,RegionF,RegionF,1066.0,1069.8166666666666,5.0,106.0,AITraining
34299,RegionA,RegionA,2022.0,2023.1666666666667,5.0,12.0,BatchInference
34300,RegionA,RegionA,77.0,82.33333333333333,5.0,3.0,RealTimeInference
34301,RegionB,RegionB,1535.0,1539.8333333333333,5.0,7.0,BatchInference
34302,RegionC,RegionC,930.0,934.8666666666668,5.0,10.0,BatchInference
34303,RegionB,RegionB,412.0,412.81666666666666,5.0,3.0,RealTimeInference
34304,RegionE,RegionE,2259.0,2260.116666666667,5.0,22.0,BatchInference
34305,RegionF,RegionF,1440.0,1443.5166666666669,5.0,7.0,BatchInference
34306,RegionA,RegionA,3.0,5.95,5.0,18.0,BatchInference
34307,RegionA,RegionA,1587.0,1590.7,5.0,7.0,RealTimeInference
34308,RegionD,RegionD,1167.0,1172.1666666666667,5.0,54.0,AITraining
34309,RegionC,RegionC,56.0,56.71666666666667,5.0,16.0,BatchInference
34310,RegionD,RegionD,2141.0,2142.3166666666666,5.0,23.0,BatchInference
34311,RegionC,RegionC,1604.0,1605.3333333333333,5.0,1.0,RealTimeInference
34312,RegionF,RegionF,1894.0,1896.1666666666667,5.0,2.0,RealTimeInference
34313,RegionA,RegionA,609.0,613.05,5.0,6.0,RealTimeInference
34314,RegionD,RegionD,2059.0,2059.616666666667,5.0,51.0,AITraining
34315,RegionC,RegionC,2368.0,2370.9,5.0,10.0,BatchInference
34316,RegionE,RegionE,816.0,816.6833333333333,5.0,74.0,AITraining
34317,RegionF,RegionF,613.0,613.45,5.0,53.0,AITraining
34318,RegionF,RegionF,2179.0,2184.266666666667,5.0,44.0,AITraining
34319,RegionB,RegionB,2289.0,2294.4666666666667,5.0,44.0,AITraining
34320,RegionD,RegionD,1664.0,1669.7666666666669,5.0,127.0,AITraining
34321,RegionB,RegionB,2070.0,2070.6666666666665,5.0,23.0,BatchInference
34322,RegionE,RegionE,2164.0,2167.883333333333,5.0,73.0,AITraining
34323,RegionC,RegionC,401.0,401.8666666666667,5.0,7.0,RealTimeInference
34324,RegionC,RegionC,1638.0,1644.2,5.0,5.0,RealTimeInference
34325,RegionF,RegionF,1394.0,1397.3333333333333,5.0,55.0,AITraining
34326,RegionC,RegionC,737.0,742.9166666666666,5.0,117.0,AITraining
34327,RegionD,RegionD,1411.0,1415.0333333333333,5.0,99.0,AITraining
34328,RegionC,RegionC,1276.0,1280.1333333333334,5.0,16.0,BatchInference
34329,RegionE,RegionE,801.0,806.9666666666667,5.0,41.0,AITraining
34330,RegionC,RegionC,1286.0,1290.0333333333333,5.0,6.0,RealTimeInference
34331,RegionC,RegionC,865.0,865.5166666666667,5.0,6.0,RealTimeInference
34332,RegionA,RegionA,1741.0,1745.7,5.0,122.0,AITraining
34333,RegionA,RegionA,1042.0,1046.2333333333331,5.0,7.0,RealTimeInference
34334,RegionA,RegionA,1770.0,1775.3666666666666,5.0,6.0,RealTimeInference
34335,RegionB,RegionB,1823.0,1827.7833333333333,5.0,5.0,RealTimeInference
34336,RegionB,RegionB,1886.0,1886.2166666666667,5.0,1.0,RealTimeInference
34337,RegionF,RegionF,663.0,668.65,5.0,73.0,AITraining
34338,RegionF,RegionF,1067.0,1069.5833333333333,5.0,20.0,BatchInference
34339,RegionC,RegionC,570.0,575.85,5.0,68.0,AITraining
34340,RegionA,RegionA,184.0,189.7333333333333,5.0,5.0,RealTimeInference
34341,RegionD,RegionD,1431.0,1431.7666666666669,5.0,59.0,AITraining
34342,RegionB,RegionB,750.0,751.1166666666667,5.0,5.0,RealTimeInference
34343,RegionE,RegionE,1203.0,1204.6333333333334,5.0,27.0,AITraining
34344,RegionC,RegionC,1812.0,1817.1,5.0,6.0,RealTimeInference
34345,RegionA,RegionA,928.0,931.3666666666668,5.0,117.0,AITraining
34346,RegionD,RegionD,1813.0,1819.5333333333333,5.0,112.0,AITraining
34347,RegionB,RegionB,2297.0,2298.5666666666666,5.0,14.0,BatchInference
34348,RegionD,RegionD,341.0,341.81666666666666,5.0,37.0,AITraining
34349,RegionB,RegionB,1075.0,1077.9,5.0,6.0,RealTimeInference
34350,RegionF,RegionF,1513.0,1517.9,5.0,59.0,AITraining
34351,RegionF,RegionF,410.0,410.35,5.0,97.0,AITraining
34352,RegionA,RegionA,101.0,106.48333333333332,5.0,11.0,BatchInference
34353,RegionD,RegionD,1469.0,1472.8166666666666,5.0,56.0,AITraining
34354,RegionB,RegionB,699.0,700.7166666666667,5.0,7.0,BatchInference
34355,RegionC,RegionC,2277.0,2283.4333333333334,5.0,19.0,BatchInference
34356,RegionD,RegionD,2141.0,2144.8,5.0,22.0,BatchInference
34357,RegionE,RegionE,180.0,185.33333333333331,5.0,19.0,BatchInference
34358,RegionA,RegionA,429.0,431.6,5.0,7.0,BatchInference
34359,RegionA,RegionA,2045.0,2047.6666666666667,5.0,21.0,BatchInference
34360,RegionA,RegionA,1066.0,1071.8333333333333,5.0,7.0,RealTimeInference
34361,RegionB,RegionB,2098.0,2099.4666666666667,5.0,5.0,RealTimeInference
34362,RegionE,RegionE,1896.0,1898.6833333333332,5.0,96.0,AITraining
34363,RegionE,RegionE,2360.0,2366.0333333333333,5.0,16.0,BatchInference
34364,RegionF,RegionF,317.0,320.3666666666667,5.0,15.0,BatchInference
34365,RegionA,RegionA,1640.0,1641.5666666666666,5.0,9.0,BatchInference
34366,RegionD,RegionD,657.0,657.9833333333333,5.0,40.0,AITraining
34367,RegionB,RegionB,469.0,473.51666666666665,5.0,4.0,RealTimeInference
34368,RegionE,RegionE,817.0,820.7166666666667,5.0,61.0,AITraining
34369,RegionD,RegionD,2385.0,2389.9666666666667,5.0,18.0,BatchInference
34370,RegionC,RegionC,258.0,262.93333333333334,5.0,1.0,RealTimeInference
34371,RegionF,RegionF,2271.0,2271.6833333333334,5.0,6.0,BatchInference
34372,RegionC,RegionC,1154.0,1155.3,5.0,38.0,AITraining
34373,RegionD,RegionD,56.0,62.46666666666667,5.0,55.0,AITraining
34374,RegionC,RegionC,1956.0,1961.1166666666663,5.0,15.0,BatchInference
34375,RegionD,RegionD,965.0,970.6666666666666,5.0,23.0,BatchInference
34376,RegionC,RegionC,46.0,46.18333333333333,5.0,4.0,RealTimeInference
34377,RegionF,RegionF,2383.0,2383.733333333333,5.0,46.0,AITraining
34378,RegionA,RegionA,1928.0,1932.0,5.0,8.0,BatchInference
34379,RegionD,RegionD,409.0,414.9166666666667,5.0,107.0,AITraining
34380,RegionB,RegionB,419.0,422.65,5.0,7.0,BatchInference
34381,RegionC,RegionC,2361.0,2364.016666666667,5.0,17.0,BatchInference
34382,RegionC,RegionC,2053.0,2055.1,5.0,1.0,RealTimeInference
34383,RegionE,RegionE,567.0,570.3166666666667,5.0,13.0,BatchInference
34384,RegionF,RegionF,1556.0,1558.75,5.0,23.0,BatchInference
34385,RegionA,RegionA,1870.0,1870.4166666666667,5.0,12.0,BatchInference
34386,RegionB,RegionB,419.0,419.6333333333333,5.0,7.0,BatchInference
34387,RegionC,RegionC,1376.0,1380.1166666666666,5.0,11.0,BatchInference
34388,RegionB,RegionB,1821.0,1826.35,5.0,1.0,RealTimeInference
34389,RegionD,RegionD,1671.0,1673.25,5.0,17.0,BatchInference
34390,RegionF,RegionF,1536.0,1538.3,5.0,59.0,AITraining
34391,RegionA,RegionA,2276.0,2278.4666666666667,5.0,4.0,BatchInference
34392,RegionA,RegionA,1716.0,1717.4666666666667,5.0,23.0,BatchInference
34393,RegionA,RegionA,1815.0,1816.6,5.0,4.0,RealTimeInference
34394,RegionB,RegionB,1547.0,1549.1,5.0,1.0,RealTimeInference
34395,RegionD,RegionD,968.0,969.4666666666668,5.0,20.0,BatchInference
34396,RegionE,RegionE,278.0,281.05,5.0,15.0,BatchInference
34397,RegionF,RegionF,465.0,470.75,5.0,121.0,AITraining
34398,RegionA,RegionA,1658.0,1661.75,5.0,4.0,RealTimeInference
34399,RegionD,RegionD,1511.0,1517.3,5.0,104.0,AITraining
34400,RegionD,RegionD,1521.0,1527.0666666666666,5.0,100.0,AITraining
34401,RegionB,RegionB,1272.0,1273.6666666666667,5.0,6.0,RealTimeInference
34402,RegionC,RegionC,2024.0,2026.5333333333333,5.0,1.0,RealTimeInference
