Hour,Region,AI_IT_Load_MW,NonAI_IT_Load_MW,IT_Load_MW,Total_Load_MW,GridPurchase_MW,GridSell_MW,GridLoad_MW,GridCharge_MW,RenewableDirect_MW,RenewableCharge_MW,RenewableSell_MW,Curtailment_MW,ChargePower_MW,DischargePower_MW,SOC_MWh
914,RegionF,149.428,235.972,385.4,489.45799999999997,0.0,220.0,0.0,0.0,430.0,0.0,220.0,0.0,0.0,59.45799999999997,149.87365591397847
915,RegionF,115.4893333333,314.920667,430.4100003333,546.6207004232909,0.0,220.0,0.0,0.0,502.35,0.0,220.0,0.0,0.0,44.27070042329092,102.2707522330205
916,RegionF,112.2906666667,357.049333,469.3399996667,596.0617995767091,0.0,220.0,0.0,0.0,580.0,0.0,220.0,0.0,0.0,16.061799576709063,85.0
917,RegionF,118.5096666667,364.980333,483.4899996667,614.032299576709,0.0,220.0,0.0,0.0,614.032299576709,-0.0,220.0,43.61770042329101,0.0,0.0,85.0
918,RegionF,114.5533333333,336.806667,451.36000033330004,573.227200423291,0.0,220.0,0.0,0.0,573.227200423291,0.0,220.0,156.77279957670896,0.0,0.0,85.0
919,RegionF,102.408,338.602,441.01,560.0827,0.0,220.0,0.0,0.0,560.0827,-0.0,220.0,232.04729999999995,0.0,0.0,85.0
920,RegionF,86.1346666667,357.465333,443.5999996667,563.371999576709,0.0,220.0,0.0,0.0,563.371999576709,0.0,220.0,276.438000423291,0.0,0.0,85.0
921,RegionF,74.008,324.492,398.5,506.095,0.0,220.0,0.0,0.0,506.095,0.0,220.0,363.68499999999995,0.0,0.0,85.0
922,RegionF,64.2586666667,337.761333,402.01999966669996,510.56539957670896,0.0,220.0,0.0,0.0,510.56539957670896,0.0,220.0,369.43460042329104,0.0,0.0,85.0
923,RegionF,74.8946666667,303.015333,377.9099996667,479.945699576709,0.0,220.0,0.0,0.0,479.945699576709,0.0,220.0,389.834300423291,0.0,0.0,85.0
924,RegionF,60.1,295.73,355.83000000000004,451.9041000000001,0.0,220.0,0.0,0.0,451.9041000000001,0.0,220.0,387.90589999999986,0.0,0.0,85.0
925,RegionF,49.948,291.013,340.96099999999996,433.02046999999993,0.0,220.0,0.0,0.0,433.02046999999993,0.0,220.0,359.10953000000006,0.0,0.0,85.0
926,RegionF,37.0766666667,282.223333,319.29999966670005,405.5109995767091,0.0,220.0,0.0,0.0,405.5109995767091,-0.0,220.0,324.4890004232909,0.0,0.0,85.0
927,RegionF,46.5133333333,249.292667,295.8060003333,375.673620423291,0.0,220.0,0.0,0.0,375.673620423291,116.88112944049088,220.0,165.09525013621806,116.88112944049088,0.0,194.86826167406142
928,RegionF,67.5133333333,200.886667,268.4000003333,340.868000423291,0.0,220.0,0.0,0.0,340.868000423291,239.131999576709,220.0,0.0,239.131999576709,0.0,419.6523412761679
929,RegionF,43.82,174.31,218.13,277.0251,0.0,220.0,0.0,0.0,277.0251,225.3249,220.0,0.0,225.3249,0.0,631.4577472761679
930,RegionF,56.215,180.015,236.23,300.0121,0.0,220.0,0.0,0.0,300.0121,129.98790000000002,220.0,0.0,129.98790000000002,0.0,753.6463732761679
931,RegionF,47.21,186.05,233.26000000000002,296.2402,0.0,220.0,0.0,0.0,296.2402,71.62979999999999,220.0,0.0,71.62979999999999,0.0,820.9783852761678
932,RegionF,77.98,164.08,242.06,307.4162,0.0,220.0,0.0,0.0,307.4162,-0.0,220.0,12.773800000000051,0.0,0.0,820.9783852761678
933,RegionF,78.1026666667,211.367333,289.4699996667,367.62689957670904,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,77.40689957670901,737.7451599248678
934,RegionF,43.1146666667,258.125333,301.2399996667,382.574799576709,0.0,220.0,0.0,0.0,280.0,0.0,220.0,0.0,0.0,102.57479957670898,627.4496765090518
935,RegionF,87.4556666667,229.584333,317.0399996667,402.640799576709,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,112.42079957670899,506.5670963190421
936,RegionF,96.6206666667,257.209333,353.8299996667,449.364099576709,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,129.17409957670895,367.6702150537636
937,RegionF,82.6896666667,295.550333,378.23999966670004,480.36479957670906,0.0,220.0,0.0,0.0,367.87,0.0,220.0,0.0,0.0,112.49479957670906,246.70806497128075
938,RegionF,66.1933333333,327.296667,393.49000033330003,499.73230042329106,0.0,220.0,0.0,0.0,430.0,0.0,220.0,0.0,0.0,69.73230042329106,171.72709677419357
939,RegionF,65.108,393.952,459.06,583.0062,0.0,220.0,0.0,0.0,502.35,0.0,220.0,0.0,0.0,80.65620000000001,85.0
940,RegionF,76.1163333333,377.253667,453.3700003333,575.779900423291,0.0,220.0,0.0,0.0,575.779900423291,0.0,220.0,4.2200995767090035,0.0,0.0,85.0
941,RegionF,91.9616666667,383.528333,475.4899996667,603.872299576709,0.0,220.0,0.0,0.0,603.872299576709,-0.0,220.0,53.77770042329098,0.0,0.0,85.0
942,RegionF,74.6793333333,386.720667,461.4000003333,585.9780004232911,0.0,220.0,0.0,0.0,585.9780004232911,0.0,220.0,144.02199957670894,0.0,0.0,85.0
943,RegionF,101.0866666667,376.103333,477.18999966670003,606.0312995767091,0.0,220.0,0.0,0.0,606.0312995767091,-0.0,220.0,186.0987004232909,0.0,0.0,85.0
944,RegionF,128.2933333333,320.056667,448.35000033330004,569.4045004232911,0.0,220.0,0.0,0.0,569.4045004232911,0.0,220.0,270.40549957670885,0.0,0.0,85.0
945,RegionF,81.744,335.776,417.52,530.2504,0.0,220.0,0.0,0.0,530.2504,0.0,220.0,339.52959999999996,0.0,0.0,85.0
946,RegionF,77.2893333333,329.170667,406.46000033329994,516.2042004232909,0.0,220.0,0.0,0.0,516.2042004232909,0.0,220.0,363.7957995767091,0.0,0.0,85.0
947,RegionF,90.5416666667,296.878333,387.4199996667,492.023399576709,0.0,220.0,0.0,0.0,492.023399576709,0.0,220.0,377.756600423291,0.0,0.0,85.0
948,RegionF,71.82,264.75,336.57,427.4439,0.0,220.0,0.0,0.0,427.4439,-0.0,220.0,412.36609999999996,0.0,0.0,85.0
949,RegionF,95.0666666667,235.419333,330.48599966669997,419.71721957670894,0.0,220.0,0.0,0.0,419.71721957670894,0.0,220.0,372.41278042329105,0.0,0.0,85.0
950,RegionF,88.19,237.074,325.264,413.08528,0.0,220.0,0.0,0.0,413.08528,0.0,220.0,316.91472,0.0,0.0,85.0
951,RegionF,86.347,187.211,273.558,347.41866,0.0,220.0,0.0,0.0,347.41866,78.87152534136123,220.0,231.35981465863875,78.87152534136123,0.0,159.13923382087955
952,RegionF,79.3926666667,178.977333,258.3699996667,328.12989957670897,0.0,220.0,0.0,0.0,328.12989957670897,250.0,220.0,1.870100423291035,250.0,0.0,394.13923382087955
953,RegionF,79.235,163.235,242.47000000000003,307.93690000000004,0.0,220.0,0.0,0.0,307.93690000000004,194.4131,220.0,0.0,194.4131,0.0,576.8875478208795
954,RegionF,81.818,136.912,218.73000000000002,277.7871,0.0,220.0,0.0,0.0,277.7871,152.2129,220.0,0.0,152.2129,0.0,719.9676738208794
955,RegionF,62.548,162.202,224.75,285.4325,0.0,220.0,0.0,0.0,285.4325,82.4375,220.0,0.0,82.4375,0.0,797.4589238208795
956,RegionF,62.6253333333,174.204667,236.8300003333,300.77410042329103,0.0,220.0,0.0,0.0,300.77410042329103,-0.0,220.0,19.415899576709023,0.0,0.0,797.4589238208795
957,RegionF,53.756,190.954,244.71,310.7817,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,20.561699999999973,775.3495689821698
958,RegionF,55.52,228.84,284.36,361.1372,0.0,220.0,0.0,0.0,280.0,0.0,220.0,0.0,0.0,81.1372,688.105267906901
959,RegionF,86.2233333333,220.716667,306.9400003333,389.813800423291,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,99.59380042329099,581.0151599248677
960,RegionF,123.3493333333,195.510667,318.86000033330004,404.95220042329106,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,84.762200423291,489.87300893208163
961,RegionF,115.4066666667,307.023333,422.4299996667,536.486099576709,0.0,220.0,0.0,0.0,367.87,0.0,220.0,0.0,0.0,168.61609957670896,308.56537497863116
962,RegionF,87.5436666667,332.286333,419.8299996667,533.1840995767091,0.0,220.0,0.0,0.0,430.0,0.0,220.0,0.0,0.0,103.18409957670906,197.6147302724924
963,RegionF,62.4506666667,397.179333,459.6299996667,583.730099576709,0.0,220.0,0.0,0.0,502.35,0.0,220.0,0.0,0.0,81.38009957670897,110.10924685667631
964,RegionF,76.8426666667,398.237333,475.07999966669996,603.351599576709,0.0,220.0,0.0,0.0,580.0,0.0,220.0,0.0,0.0,23.351599576708963,85.0
965,RegionF,60.6826666667,406.977333,467.6599996667,593.9281995767091,0.0,220.0,0.0,0.0,593.9281995767091,0.0,220.0,63.721800423290915,0.0,0.0,85.0
966,RegionF,44.183,433.737,477.92,606.9584,0.0,220.0,0.0,0.0,606.9584,-0.0,220.0,123.04160000000002,0.0,0.0,85.0
967,RegionF,59.1073333333,426.602667,485.7100003333,616.851700423291,0.0,220.0,0.0,0.0,616.851700423291,0.0,220.0,175.27829957670895,0.0,0.0,85.0
968,RegionF,65.2226666667,437.477333,502.69999966669997,638.428999576709,0.0,220.0,0.0,0.0,638.428999576709,0.0,220.0,201.38100042329097,0.0,0.0,85.0
969,RegionF,47.6266666667,358.143333,405.76999966669996,515.327899576709,0.0,220.0,0.0,0.0,515.327899576709,0.0,220.0,354.452100423291,0.0,0.0,85.0
970,RegionF,48.316,351.704,400.02,508.0254,0.0,220.0,0.0,0.0,508.0254,0.0,220.0,371.9746,0.0,0.0,85.0
971,RegionF,54.58,317.11,371.69,472.04630000000003,0.0,220.0,0.0,0.0,472.04630000000003,0.0,220.0,397.73369999999994,0.0,0.0,85.0
972,RegionF,67.0676666667,270.212333,337.2799996667,428.345599576709,0.0,220.0,0.0,0.0,428.345599576709,0.0,220.0,411.46440042329095,0.0,0.0,85.0
973,RegionF,42.8453333333,297.507667,340.35300033330003,432.24831042329106,0.0,220.0,0.0,0.0,432.24831042329106,0.0,220.0,359.88168957670894,0.0,0.0,85.0
974,RegionF,33.3793333333,290.473667,323.8530003333,411.29331042329096,0.0,220.0,0.0,0.0,411.29331042329096,0.0,220.0,318.70668957670904,0.0,0.0,85.0
975,RegionF,25.7533333333,259.288667,285.0420003333,362.003340423291,0.0,220.0,0.0,0.0,362.003340423291,228.6552080645629,220.0,66.99145151214609,228.6552080645629,0.0,299.93589558068913
976,RegionF,44.48,233.61,278.09000000000003,353.1743000000001,0.0,220.0,0.0,0.0,353.1743000000001,226.82569999999993,220.0,0.0,226.82569999999993,0.0,513.1520535806891
977,RegionF,53.676,194.684,248.36,315.41720000000004,0.0,220.0,0.0,0.0,315.41720000000004,186.9328,220.0,0.0,186.9328,0.0,688.868885580689
978,RegionF,41.4933333333,187.836667,229.3300003333,291.249100423291,0.0,220.0,0.0,0.0,291.249100423291,138.750899576709,220.0,0.0,138.750899576709,0.0,819.2947311827955
979,RegionF,34.0,222.46,256.46000000000004,325.70420000000007,0.0,220.0,0.0,0.0,325.70420000000007,-0.0,220.0,42.16579999999993,0.0,0.0,819.2947311827955
980,RegionF,69.94,175.36,245.3,311.531,0.0,220.0,0.0,0.0,311.531,-0.0,220.0,8.659000000000049,0.0,0.0,819.2947311827955
981,RegionF,52.893,211.187,264.08000000000004,335.38160000000005,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,45.16160000000002,770.7338709677417
982,RegionF,45.4726666667,257.427333,302.89999966669996,384.68299957670894,0.0,220.0,0.0,0.0,280.0,0.0,220.0,0.0,0.0,104.68299957670894,658.1715058314956
983,RegionF,46.54,290.64,337.18,428.21860000000004,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,137.9986,509.7859144336461
984,RegionF,58.6093333333,306.110667,364.7200003333,463.194400423291,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,143.00440042329092,356.01774193548385
985,RegionF,55.0973333333,333.182667,388.2800003333,493.115600423291,0.0,220.0,0.0,0.0,367.87,0.0,220.0,0.0,0.0,125.24560042329102,221.3450533082892
986,RegionF,59.896,351.224,411.12,522.1224,0.0,220.0,0.0,0.0,430.0,0.0,220.0,0.0,0.0,92.12239999999997,122.28870922226773
987,RegionF,56.084,363.826,419.91,533.2857,0.0,220.0,0.0,0.0,502.35,0.0,220.0,0.0,0.0,30.935699999999997,89.02451567388063
988,RegionF,66.0386666667,393.601333,459.6399996667,583.742799576709,0.0,220.0,0.0,0.0,580.0,0.0,220.0,0.0,0.0,3.7427995767089897,85.0
989,RegionF,59.7483333333,410.351667,470.10000033330004,597.027000423291,0.0,220.0,0.0,0.0,597.027000423291,0.0,220.0,60.622999576708935,0.0,0.0,85.0
990,RegionF,56.0296666667,388.300333,444.3299996667,564.2990995767091,0.0,220.0,0.0,0.0,564.2990995767091,-0.0,220.0,165.70090042329093,0.0,0.0,85.0
991,RegionF,38.9,443.32,482.21999999999997,612.4194,0.0,220.0,0.0,0.0,612.4194,0.0,220.0,179.7106,0.0,0.0,85.0
992,RegionF,93.3693333333,377.540667,470.9100003333,598.055700423291,0.0,220.0,0.0,0.0,598.055700423291,-0.0,220.0,241.75429957670895,0.0,0.0,85.0
993,RegionF,74.8106666667,388.079333,462.8899996667,587.870299576709,0.0,220.0,0.0,0.0,587.870299576709,0.0,220.0,281.90970042329093,0.0,0.0,85.0
994,RegionF,50.904,342.236,393.14,499.2878,0.0,220.0,0.0,0.0,499.2878,0.0,220.0,380.7122,0.0,0.0,85.0
995,RegionF,39.42,338.35,377.77000000000004,479.76790000000005,0.0,220.0,0.0,0.0,479.76790000000005,0.0,220.0,390.0120999999999,0.0,0.0,85.0
996,RegionF,45.8873333333,289.315667,335.2030003333,425.707810423291,0.0,220.0,0.0,0.0,425.707810423291,0.0,220.0,414.10218957670895,0.0,0.0,85.0
997,RegionF,44.1416666667,302.108333,346.24999966670003,439.73749957670907,0.0,220.0,0.0,0.0,439.73749957670907,0.0,220.0,352.3925004232909,0.0,0.0,85.0
998,RegionF,62.296,258.034,320.33,406.8191,0.0,220.0,0.0,0.0,406.8191,-0.0,220.0,323.1809,0.0,0.0,85.0
999,RegionF,51.22,233.184,284.404,361.19308,0.0,220.0,0.0,0.0,361.19308,184.02548003131648,220.0,112.43143996868349,184.02548003131648,0.0,257.9839512294375
1000,RegionF,61.219,178.061,239.28,303.8856,0.0,220.0,0.0,0.0,303.8856,250.0,220.0,26.11439999999999,250.0,0.0,492.9839512294375
1001,RegionF,77.966,160.354,238.32,302.6664,0.0,220.0,0.0,0.0,302.6664,199.6836,220.0,0.0,199.6836,0.0,680.6865352294375
1002,RegionF,112.2296666667,116.740333,228.9699996667,290.791899576709,0.0,220.0,0.0,0.0,290.791899576709,139.208100423291,220.0,0.0,139.208100423291,0.0,811.542149627331
1003,RegionF,90.1766666667,166.653333,256.8299996667,326.174099576709,0.0,220.0,0.0,0.0,326.174099576709,-0.0,220.0,41.69590042329099,0.0,0.0,811.542149627331
1004,RegionF,82.204,149.426,231.63,294.1701,0.0,220.0,0.0,0.0,294.1701,-0.0,220.0,26.019900000000064,0.0,0.0,811.542149627331
1005,RegionF,67.4776666667,198.862333,266.3399996667,338.251799576709,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,48.03179957670898,759.8950533082891
1006,RegionF,74.3966666667,225.873333,300.2699996667,381.34289957670904,0.0,220.0,0.0,0.0,280.0,0.0,220.0,0.0,0.0,101.34289957670904,650.9241935483869
1007,RegionF,75.708,259.072,334.78,425.1706,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,134.95059999999995,505.8160215053763
1008,RegionF,73.812,290.608,364.42,462.8134,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,142.62339999999995,352.45752688172047
1009,RegionF,96.8066666667,295.733333,392.5399996667,498.525799576709,0.0,220.0,0.0,0.0,367.87,0.0,220.0,0.0,0.0,130.655799576709,211.9674198099904
1010,RegionF,93.4963333333,297.173667,390.67000033330004,496.15090042329103,0.0,220.0,0.0,0.0,430.0,0.0,220.0,0.0,0.0,66.15090042329103,140.83741935483874
1011,RegionF,77.436,359.004,436.44000000000005,554.2788,0.0,220.0,0.0,0.0,502.35,0.0,220.0,0.0,0.0,51.928800000000024,85.0
1012,RegionF,97.28,347.2,444.48,564.4896,0.0,220.0,0.0,0.0,564.4896,-0.0,220.0,15.510400000000004,0.0,0.0,85.0
1013,RegionF,83.2066666667,393.283333,476.48999966670004,605.1422995767091,0.0,220.0,0.0,0.0,605.1422995767091,-0.0,220.0,52.507700423290885,0.0,0.0,85.0
1014,RegionF,62.123,418.377,480.5,610.235,0.0,220.0,0.0,0.0,610.235,-0.0,220.0,119.76499999999999,0.0,0.0,85.0
1015,RegionF,19.4493333333,439.110667,458.56000033329997,582.3712004232909,0.0,220.0,0.0,0.0,582.3712004232909,0.0,220.0,209.75879957670907,0.0,0.0,85.0
1016,RegionF,38.5966666667,426.873333,465.4699996667,591.146899576709,0.0,220.0,0.0,0.0,591.146899576709,-0.0,220.0,248.66310042329098,0.0,0.0,85.0
1017,RegionF,41.12,362.8,403.92,512.9784000000001,0.0,220.0,0.0,0.0,512.9784000000001,0.0,220.0,356.8015999999999,0.0,0.0,85.0
1018,RegionF,48.625,366.105,414.73,526.7071000000001,0.0,220.0,0.0,0.0,526.7071000000001,0.0,220.0,353.2928999999999,0.0,0.0,85.0
1019,RegionF,88.4653333333,284.904667,373.3700003333,474.17990042329103,0.0,220.0,0.0,0.0,474.17990042329103,0.0,220.0,395.60009957670894,0.0,0.0,85.0
1020,RegionF,81.5666666667,278.213333,359.77999966669995,456.9205995767089,0.0,220.0,0.0,0.0,456.9205995767089,0.0,220.0,382.889400423291,0.0,0.0,85.0
1021,RegionF,69.0583333333,271.356667,340.4150003333,432.327050423291,0.0,220.0,0.0,0.0,432.327050423291,0.0,220.0,359.802949576709,0.0,-0.0,85.0
1022,RegionF,66.4173333333,249.493667,315.91100033329997,401.20697042329095,0.0,220.0,0.0,0.0,401.20697042329095,0.0,220.0,328.79302957670905,0.0,0.0,85.0
1023,RegionF,77.2706666667,208.149333,285.4199996667,362.483399576709,0.0,220.0,0.0,0.0,362.483399576709,141.10813453071387,220.0,154.0584658925771,141.10813453071387,0.0,217.64164645887104
1024,RegionF,75.364,183.526,258.89,328.7903,0.0,220.0,0.0,0.0,328.7903,250.0,220.0,1.209699999999998,250.0,0.0,452.64164645887104
1025,RegionF,88.4673333333,145.362667,233.8300003333,296.96410042329103,0.0,220.0,0.0,0.0,296.96410042329103,205.385899576709,220.0,0.0,205.385899576709,0.0,645.7043920609775
1026,RegionF,126.752,104.808,231.56,294.0812,0.0,220.0,0.0,0.0,294.0812,135.91879999999998,220.0,0.0,135.91879999999998,0.0,773.4680640609774
1027,RegionF,95.4186666667,168.611333,264.0299996667,335.318099576709,0.0,220.0,0.0,0.0,335.318099576709,-0.0,220.0,32.55190042329099,0.0,0.0,773.4680640609774
1028,RegionF,90.7186666667,170.311333,261.0299996667,331.508099576709,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,11.31809957670896,761.2980645161291
1029,RegionF,81.54,170.99,252.53000000000003,320.71310000000005,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,30.493100000000027,728.5097849462366
1030,RegionF,76.5816666667,187.428333,264.0099996667,335.292699576709,0.0,220.0,0.0,0.0,280.0,0.0,220.0,0.0,0.0,55.292699576709026,669.0552692723559
1031,RegionF,58.956,251.314,310.27,394.0429,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,103.82289999999995,557.4177423906355
1032,RegionF,42.788,316.072,358.86,455.7522,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,135.56219999999996,411.65193593902256
1033,RegionF,51.7,325.34,377.03999999999996,478.84079999999994,0.0,220.0,0.0,0.0,367.87,0.0,220.0,0.0,0.0,110.97079999999994,292.3284950788076
1034,RegionF,44.803,391.267,436.07,553.8089,0.0,220.0,0.0,0.0,430.0,0.0,220.0,0.0,0.0,123.8089,159.200645616442
1035,RegionF,59.9513333333,385.888667,445.8400003333,566.216800423291,0.0,220.0,0.0,0.0,502.35,0.0,220.0,0.0,0.0,63.86680042329101,90.5266666666667
1036,RegionF,70.225,390.515,460.74,585.1398,0.0,220.0,0.0,0.0,580.0,0.0,220.0,0.0,0.0,5.139800000000037,85.0
1037,RegionF,81.1373333333,384.882667,466.0200003333,591.845400423291,0.0,220.0,0.0,0.0,591.845400423291,0.0,220.0,65.80459957670894,0.0,0.0,85.0
1038,RegionF,50.952,411.258,462.21,587.0067,0.0,220.0,0.0,0.0,587.0067,-0.0,220.0,142.99329999999998,0.0,0.0,85.0
1039,RegionF,33.536,419.124,452.66,574.8782,0.0,220.0,0.0,0.0,574.8782,0.0,220.0,217.2518,0.0,0.0,85.0
1040,RegionF,47.84,427.53,475.37,603.7199,0.0,220.0,0.0,0.0,603.7199,-0.0,220.0,236.0900999999999,0.0,0.0,85.0
1041,RegionF,66.8773333333,365.402667,432.2800003333,548.995600423291,0.0,220.0,0.0,0.0,548.995600423291,0.0,220.0,320.784399576709,0.0,0.0,85.0
1042,RegionF,51.848,364.802,416.65000000000003,529.1455000000001,0.0,220.0,0.0,0.0,529.1455000000001,0.0,220.0,350.8544999999999,0.0,0.0,85.0
1043,RegionF,53.232,356.008,409.24,519.7348000000001,0.0,220.0,0.0,0.0,519.7348000000001,0.0,220.0,350.0451999999999,0.0,0.0,85.0
1044,RegionF,102.5173333333,256.762667,359.2800003333,456.285600423291,0.0,220.0,0.0,0.0,456.285600423291,0.0,220.0,383.52439957670896,0.0,0.0,85.0
1045,RegionF,106.6333333333,229.346667,335.9800003333,426.694600423291,0.0,220.0,0.0,0.0,426.694600423291,0.0,220.0,365.435399576709,0.0,0.0,85.0
1046,RegionF,80.5066666667,215.153333,295.6599996667,375.488199576709,0.0,220.0,0.0,0.0,375.488199576709,-0.0,220.0,354.511800423291,0.0,0.0,85.0
1047,RegionF,78.42,194.283,272.703,346.33281,0.0,220.0,0.0,0.0,346.33281,142.75533034789171,220.0,168.56185965210827,142.75533034789171,0.0,219.19001052701822
1048,RegionF,71.2233333333,174.483667,245.70700033330002,312.04789042329105,0.0,220.0,0.0,0.0,312.04789042329105,250.0,220.0,17.95210957670895,250.0,0.0,454.1900105270182
1049,RegionF,62.14,175.19,237.32999999999998,301.40909999999997,0.0,220.0,0.0,0.0,301.40909999999997,200.94090000000006,220.0,0.0,200.94090000000006,0.0,643.0744565270182
1050,RegionF,77.5906666667,179.609333,257.1999996667,326.643999576709,0.0,220.0,0.0,0.0,326.643999576709,103.356000423291,220.0,0.0,103.356000423291,0.0,740.2290969249118
1051,RegionF,49.0963333333,177.463667,226.5600003333,287.731200423291,0.0,220.0,0.0,0.0,287.731200423291,80.138799576709,220.0,0.0,80.138799576709,0.0,815.5595685270182
1052,RegionF,33.3573333333,228.612667,261.9700003333,332.701900423291,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,12.511900423290967,802.1059121578882
1053,RegionF,39.2026666667,229.217333,268.4199996667,340.893399576709,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,50.67339957670896,747.6183857313193
1054,RegionF,63.8846666667,224.225333,288.1099996667,365.899699576709,0.0,220.0,0.0,0.0,280.0,0.0,220.0,0.0,0.0,85.899699576709,655.2531173692666
1055,RegionF,50.7866666667,263.253333,314.0399996667,398.830799576709,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,108.61079957670898,538.4673113728054
1056,RegionF,48.984,329.666,378.65,480.8855,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,160.69549999999992,365.67645115775167
1057,RegionF,52.1533333333,326.136667,378.2900003333,480.428300423291,0.0,220.0,0.0,0.0,367.87,0.0,220.0,0.0,0.0,112.55830042329097,244.6460205950732
1058,RegionF,51.9346666667,352.245333,404.17999966670004,513.3085995767091,0.0,220.0,0.0,0.0,430.0,0.0,220.0,0.0,0.0,83.30859957670907,155.06688126527848
1059,RegionF,82.7506666667,364.109333,446.8599996667,567.512199576709,0.0,220.0,0.0,0.0,502.35,0.0,220.0,0.0,0.0,65.16219957670899,85.0
1060,RegionF,53.1726666667,388.047333,441.2199996667,560.3493995767091,0.0,220.0,0.0,0.0,560.3493995767091,-0.0,220.0,19.65060042329094,0.0,0.0,85.0
1061,RegionF,46.256,416.424,462.67999999999995,587.6035999999999,0.0,220.0,0.0,0.0,587.6035999999999,-0.0,220.0,70.04640000000006,0.0,0.0,85.0
1062,RegionF,39.6033333333,473.416667,513.0200003333,651.535400423291,0.0,220.0,0.0,0.0,651.535400423291,-0.0,220.0,78.46459957670902,0.0,0.0,85.0
1063,RegionF,29.24,447.36,476.6,605.282,0.0,220.0,0.0,0.0,605.282,-0.0,220.0,186.84799999999996,0.0,0.0,85.0
1064,RegionF,47.16,375.71,422.87,537.0449,0.0,220.0,0.0,0.0,537.0449,0.0,220.0,302.76509999999996,0.0,0.0,85.0
1065,RegionF,63.6756666667,342.174333,405.8499996667,515.429499576709,0.0,220.0,0.0,0.0,515.429499576709,0.0,220.0,354.350500423291,0.0,0.0,85.0
1066,RegionF,61.272,322.848,384.12,487.8324,0.0,220.0,0.0,0.0,487.8324,0.0,220.0,392.1676,0.0,0.0,85.0
1067,RegionF,57.586,336.784,394.37,500.8499,0.0,220.0,0.0,0.0,500.8499,0.0,220.0,368.9301,0.0,0.0,85.0
1068,RegionF,53.6783333333,305.361667,359.0400003333,455.980800423291,0.0,220.0,0.0,0.0,455.980800423291,0.0,220.0,383.82919957670896,0.0,0.0,85.0
1069,RegionF,65.3853333333,266.364667,331.7500003333,421.32250042329105,0.0,220.0,0.0,0.0,421.32250042329105,-0.0,220.0,370.80749957670895,0.0,-0.0,85.0
1070,RegionF,52.9706666667,257.179333,310.14999966669996,393.890499576709,0.0,220.0,0.0,0.0,393.890499576709,-0.0,220.0,336.109500423291,0.0,0.0,85.0
1071,RegionF,74.232,220.088,294.32,373.7864,0.0,220.0,0.0,0.0,373.7864,175.45708765733363,220.0,108.40651234266633,175.45708765733363,0.0,249.9296623978936
1072,RegionF,77.4333333333,171.754667,249.1880003333,316.46876042329103,0.0,220.0,0.0,0.0,316.46876042329103,250.0,220.0,13.53123957670897,250.0,0.0,484.9296623978936
1073,RegionF,81.22,161.03,242.25,307.6575,0.0,220.0,0.0,0.0,307.6575,194.6925,220.0,0.0,194.6925,0.0,667.9406123978936
1074,RegionF,69.5253333333,167.494667,237.0200003333,301.015400423291,0.0,220.0,0.0,0.0,301.015400423291,128.984599576709,220.0,0.0,128.984599576709,0.0,789.186136
1075,RegionF,52.076,186.644,238.72,303.1744,0.0,220.0,0.0,0.0,303.1744,64.69560000000001,220.0,0.0,64.69560000000001,0.0,850.0
1076,RegionF,72.1146666667,182.425333,254.5399996667,323.265799576709,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,3.0757995767089596,846.6926886271947
1077,RegionF,67.7973333333,199.762667,267.56000033329997,339.80120042329094,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,49.58120042329091,793.3795698924732
1078,RegionF,70.8406666667,241.249333,312.0899996667,396.354299576709,0.0,220.0,0.0,0.0,280.0,0.0,220.0,0.0,0.0,116.35429957670902,668.2674198099904
1079,RegionF,71.3956666667,256.464333,327.8599996667,416.382199576709,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,126.16219957670899,532.6091406952496
